1.458,   1.458,    1.458,     1.458,      1.458,      1.458,
1.374,   1.374,    1.374,     1.374,      1.374,      1.374,
1.366,   1.366,    1.366,     1.366,      1.366,      1.366,
1.519,   1.519,    1.519,     1.519,      1.519,      1.519,
1.489,   1.489,    1.489,     1.489,      1.489,      1.489,
1.321,   1.321,    1.321,     1.321,      1.321,      1.321,
1.649,   1.649,    1.649,     1.649,      1.649,      1.649,
1.420,   1.420,    1.420,     1.420,      1.420,      1.420,
1.450,   1.450,    1.450,     1.450,      1.450,      1.450,
1.427,   1.427,    1.427,     1.427,      1.427,      1.427,
1.443,   1.443,    1.443,     1.443,      1.443,      1.443,
1.374,   1.374,    1.374,     1.374,      1.374,      1.374,
1.427,   1.427,    1.427,     1.427,      1.427,      1.427,
1.305,   1.305,    1.305,     1.305,      1.305,      1.305,
1.252,   1.252,    1.252,     1.252,      1.252,      1.252,
1.275,   1.275,    1.275,     1.275,      1.275,      1.275,
1.374,   1.374,    1.374,     1.374,      1.374,      1.374,
1.557,   1.557,    1.557,     1.557,      1.557,      1.557,
1.458,   1.458,    1.458,     1.458,      1.458,      1.458,
1.427,   1.427,    1.427,     1.427,      1.427,      1.427,
1.557,   1.557,    1.557,     1.557,      1.557,      1.557,
1.565,   1.565,    1.565,     1.565,      1.565,      1.565,
1.229,   1.229,    1.229,     1.229,      1.229,      1.229,
1.412,   1.412,    1.412,     1.412,      1.412,      1.412,
1.244,   1.244,    1.244,     1.244,      1.244,      1.244,
1.321,   1.321,    1.321,     1.321,      1.321,      1.321,
1.359,   1.359,    1.359,     1.359,      1.359,      1.359,
1.458,   1.458,    1.458,     1.458,      1.458,      1.458,
1.313,   1.313,    1.313,     1.313,      1.313,      1.313,
1.664,   1.664,    1.664,     1.664,      1.664,      1.664,
1.458,   1.458,    1.458,     1.458,      1.458,      1.458,
1.359,   1.359,    1.359,     1.359,      1.359,      1.359,
1.397,   1.397,    1.397,     1.397,      1.397,      1.397,
1.260,   1.260,    1.260,     1.260,      1.260,      1.260,
1.473,   1.473,    1.473,     1.473,      1.473,      1.473,
1.466,   1.466,    1.466,     1.466,      1.466,      1.466,
1.435,   1.435,    1.435,     1.435,      1.435,      1.435,
1.542,   1.542,    1.542,     1.542,      1.542,      1.542,
1.557,   1.557,    1.557,     1.557,      1.557,      1.557,
1.382,   1.382,    1.382,     1.382,      1.382,      1.382,
1.374,   1.374,    1.374,     1.374,      1.374,      1.374,
1.519,   1.519,    1.519,     1.519,      1.519,      1.519,
1.504,   1.504,    1.504,     1.504,      1.504,      1.504,
1.321,   1.321,    1.321,     1.321,      1.321,      1.321,
1.573,   1.573,    1.573,     1.573,      1.573,      1.573,
1.344,   1.344,    1.344,     1.344,      1.344,      1.344,
1.191,   1.191,    1.191,     1.191,      1.191,      1.191,
1.565,   1.565,    1.565,     1.565,      1.565,      1.565,
1.275,   1.275,    1.275,     1.275,      1.275,      1.275,
1.160,   1.160,    1.160,     1.160,      1.160,      1.160,
1.313,   1.313,    1.313,     1.313,      1.313,      1.313,
1.588,   1.588,    1.588,     1.588,      1.588,      1.588,
1.405,   1.405,    1.405,     1.405,      1.405,      1.405,
1.496,   1.496,    1.496,     1.496,      1.496,      1.496,
1.351,   1.351,    1.351,     1.351,      1.351,      1.351,
1.489,   1.489,    1.489,     1.489,      1.489,      1.489,
1.565,   1.565,    1.565,     1.565,      1.565,      1.565,
1.359,   1.359,    1.359,     1.359,      1.359,      1.359,
1.313,   1.313,    1.313,     1.313,      1.313,      1.313,
1.466,   1.466,    1.466,     1.466,      1.466,      1.466,
1.435,   1.435,    1.435,     1.435,      1.435,      1.435,
1.534,   1.534,    1.534,     1.534,      1.534,      1.534,
1.519,   1.519,    1.519,     1.519,      1.519,      1.519,
1.405,   1.405,    1.405,     1.405,      1.405,      1.405,
1.420,   1.420,    1.420,     1.420,      1.420,      1.420,
1.244,   1.244,    1.244,     1.244,      1.244,      1.244,
1.389,   1.389,    1.389,     1.389,      1.389,      1.389,
2.565,   2.565,    2.565,     2.565,      2.565,      2.565,
7.206,   7.206,    7.206,     7.206,      7.206,      7.206,
20.046,   20.046,    20.046,     20.046,      20.046,      20.046,
-4.977,   -4.977,    -4.977,     -4.977,      -4.977,      -4.977,
14.718,   14.718,    14.718,     14.718,      14.718,      14.718,
-4.198,   -4.198,    -4.198,     -4.198,      -4.198,      -4.198,
-9.885,   -9.885,    -9.885,     -9.885,      -9.885,      -9.885,
-2.557,   -2.557,    -2.557,     -2.557,      -2.557,      -2.557,
-5.237,   -5.237,    -5.237,     -5.237,      -5.237,      -5.237,
6.489,   6.489,    6.489,     6.489,      6.489,      6.489,
8.588,   8.588,    8.588,     8.588,      8.588,      8.588,
4.710,   4.710,    4.710,     4.710,      4.710,      4.710,
7.519,   7.519,    7.519,     7.519,      7.519,      7.519,
-3.267,   -3.267,    -3.267,     -3.267,      -3.267,      -3.267,
1.786,   1.786,    1.786,     1.786,      1.786,      1.786,
-5.473,   -5.473,    -5.473,     -5.473,      -5.473,      -5.473,
-2.015,   -2.015,    -2.015,     -2.015,      -2.015,      -2.015,
3.344,   3.344,    3.344,     3.344,      3.344,      3.344,
5.176,   5.176,    5.176,     5.176,      5.176,      5.176,
1.351,   1.351,    1.351,     1.351,      1.351,      1.351,
-0.389,   -0.389,    -0.389,     -0.389,      -0.389,      -0.389,
-0.405,   -0.405,    -0.405,     -0.405,      -0.405,      -0.405,
1.756,   1.756,    1.756,     1.756,      1.756,      1.756,
4.382,   4.382,    4.382,     4.382,      4.382,      4.382,
4.359,   4.359,    4.359,     4.359,      4.359,      4.359,
3.282,   3.282,    3.282,     3.282,      3.282,      3.282,
1.725,   1.725,    1.725,     1.725,      1.725,      1.725,
-0.481,   -0.481,    -0.481,     -0.481,      -0.481,      -0.481,
-1.397,   -1.397,    -1.397,     -1.397,      -1.397,      -1.397,
-0.328,   -0.328,    -0.328,     -0.328,      -0.328,      -0.328,
1.916,   1.916,    1.916,     1.916,      1.916,      1.916,
0.878,   0.878,    0.878,     0.878,      0.878,      0.878,
0.076,   0.076,    0.076,     0.076,      0.076,      0.076,
2.565,   2.565,    2.565,     2.565,      2.565,      2.565,
2.527,   2.527,    2.527,     2.527,      2.527,      2.527,
2.580,   2.580,    2.580,     2.580,      2.580,      2.580,
3.420,   3.420,    3.420,     3.420,      3.420,      3.420,
3.435,   3.435,    3.435,     3.435,      3.435,      3.435,
2.290,   2.290,    2.290,     2.290,      2.290,      2.290,
-0.420,   -0.420,    -0.420,     -0.420,      -0.420,      -0.420,
-1.809,   -1.809,    -1.809,     -1.809,      -1.809,      -1.809,
-1.611,   -1.611,    -1.611,     -1.611,      -1.611,      -1.611,
-1.130,   -1.130,    -1.130,     -1.130,      -1.130,      -1.130,
-0.702,   -0.702,    -0.702,     -0.702,      -0.702,      -0.702,
6.802,   6.802,    6.802,     6.802,      6.802,      6.802,
0.542,   0.542,    0.542,     0.542,      0.542,      0.542,
34.969,   34.969,    34.969,     34.969,      34.969,      34.969,
0.634,   0.634,    0.634,     0.634,      0.634,      0.634,
11.893,   11.893,    11.893,     11.893,      11.893,      11.893,
-13.740,   -13.740,    -13.740,     -13.740,      -13.740,      -13.740,
-11.153,   -11.153,    -11.153,     -11.153,      -11.153,      -11.153,
-7.076,   -7.076,    -7.076,     -7.076,      -7.076,      -7.076,
-0.664,   -0.664,    -0.664,     -0.664,      -0.664,      -0.664,
6.519,   6.519,    6.519,     6.519,      6.519,      6.519,
7.206,   7.206,    7.206,     7.206,      7.206,      7.206,
2.473,   2.473,    2.473,     2.473,      2.473,      2.473,
2.183,   2.183,    2.183,     2.183,      2.183,      2.183,
0.435,   0.435,    0.435,     0.435,      0.435,      0.435,
2.893,   2.893,    2.893,     2.893,      2.893,      2.893,
2.863,   2.863,    2.863,     2.863,      2.863,      2.863,
1.237,   1.237,    1.237,     1.237,      1.237,      1.237,
2.924,   2.924,    2.924,     2.924,      2.924,      2.924,
-0.962,   -0.962,    -0.962,     -0.962,      -0.962,      -0.962,
-4.305,   -4.305,    -4.305,     -4.305,      -4.305,      -4.305,
-4.840,   -4.840,    -4.840,     -4.840,      -4.840,      -4.840,
-1.229,   -1.229,    -1.229,     -1.229,      -1.229,      -1.229,
4.275,   4.275,    4.275,     4.275,      4.275,      4.275,
5.969,   5.969,    5.969,     5.969,      5.969,      5.969,
7.870,   7.870,    7.870,     7.870,      7.870,      7.870,
5.176,   5.176,    5.176,     5.176,      5.176,      5.176,
3.725,   3.725,    3.725,     3.725,      3.725,      3.725,
1.924,   1.924,    1.924,     1.924,      1.924,      1.924,
-2.061,   -2.061,    -2.061,     -2.061,      -2.061,      -2.061,
-2.107,   -2.107,    -2.107,     -2.107,      -2.107,      -2.107,
-1.534,   -1.534,    -1.534,     -1.534,      -1.534,      -1.534,
-1.649,   -1.649,    -1.649,     -1.649,      -1.649,      -1.649,
-0.237,   -0.237,    -0.237,     -0.237,      -0.237,      -0.237,
1.565,   1.565,    1.565,     1.565,      1.565,      1.565,
3.817,   3.817,    3.817,     3.817,      3.817,      3.817,
3.947,   3.947,    3.947,     3.947,      3.947,      3.947,
6.176,   6.176,    6.176,     6.176,      6.176,      6.176,
5.069,   5.069,    5.069,     5.069,      5.069,      5.069,
2.336,   2.336,    2.336,     2.336,      2.336,      2.336,
-2.298,   -2.298,    -2.298,     -2.298,      -2.298,      -2.298,
-6.443,   -6.443,    -6.443,     -6.443,      -6.443,      -6.443,
-6.435,   -6.435,    -6.435,     -6.435,      -6.435,      -6.435,
16.962,   16.962,    16.962,     16.962,      16.962,      16.962,
-1.855,   -1.855,    -1.855,     -1.855,      -1.855,      -1.855,
17.893,   17.893,    17.893,     17.893,      17.893,      17.893,
-8.153,   -8.153,    -8.153,     -8.153,      -8.153,      -8.153,
11.756,   11.756,    11.756,     11.756,      11.756,      11.756,
-14.817,   -14.817,    -14.817,     -14.817,      -14.817,      -14.817,
-10.183,   -10.183,    -10.183,     -10.183,      -10.183,      -10.183,
-2.473,   -2.473,    -2.473,     -2.473,      -2.473,      -2.473,
-0.229,   -0.229,    -0.229,     -0.229,      -0.229,      -0.229,
11.641,   11.641,    11.641,     11.641,      11.641,      11.641,
0.336,   0.336,    0.336,     0.336,      0.336,      0.336,
8.832,   8.832,    8.832,     8.832,      8.832,      8.832,
-0.763,   -0.763,    -0.763,     -0.763,      -0.763,      -0.763,
-1.916,   -1.916,    -1.916,     -1.916,      -1.916,      -1.916,
-3.504,   -3.504,    -3.504,     -3.504,      -3.504,      -3.504,
2.183,   2.183,    2.183,     2.183,      2.183,      2.183,
7.183,   7.183,    7.183,     7.183,      7.183,      7.183,
6.214,   6.214,    6.214,     6.214,      6.214,      6.214,
0.443,   0.443,    0.443,     0.443,      0.443,      0.443,
-3.763,   -3.763,    -3.763,     -3.763,      -3.763,      -3.763,
-5.008,   -5.008,    -5.008,     -5.008,      -5.008,      -5.008,
-3.466,   -3.466,    -3.466,     -3.466,      -3.466,      -3.466,
1.656,   1.656,    1.656,     1.656,      1.656,      1.656,
4.893,   4.893,    4.893,     4.893,      4.893,      4.893,
6.519,   6.519,    6.519,     6.519,      6.519,      6.519,
6.344,   6.344,    6.344,     6.344,      6.344,      6.344,
3.313,   3.313,    3.313,     3.313,      3.313,      3.313,
1.718,   1.718,    1.718,     1.718,      1.718,      1.718,
1.099,   1.099,    1.099,     1.099,      1.099,      1.099,
-0.595,   -0.595,    -0.595,     -0.595,      -0.595,      -0.595,
-0.870,   -0.870,    -0.870,     -0.870,      -0.870,      -0.870,
-0.260,   -0.260,    -0.260,     -0.260,      -0.260,      -0.260,
-1.511,   -1.511,    -1.511,     -1.511,      -1.511,      -1.511,
-0.603,   -0.603,    -0.603,     -0.603,      -0.603,      -0.603,
-0.115,   -0.115,    -0.115,     -0.115,      -0.115,      -0.115,
3.847,   3.847,    3.847,     3.847,      3.847,      3.847,
3.962,   3.962,    3.962,     3.962,      3.962,      3.962,
5.595,   5.595,    5.595,     5.595,      5.595,      5.595,
2.450,   2.450,    2.450,     2.450,      2.450,      2.450,
1.084,   1.084,    1.084,     1.084,      1.084,      1.084,
-1.046,   -1.046,    -1.046,     -1.046,      -1.046,      -1.046,
1.695,   1.695,    1.695,     1.695,      1.695,      1.695,
14.763,   14.763,    14.763,     14.763,      14.763,      14.763,
-0.038,   -0.038,    -0.038,     -0.038,      -0.038,      -0.038,
2.565,   2.565,    2.565,     2.565,      2.565,      2.565,
-5.977,   -5.977,    -5.977,     -5.977,      -5.977,      -5.977,
-0.710,   -0.710,    -0.710,     -0.710,      -0.710,      -0.710,
7.198,   7.198,    7.198,     7.198,      7.198,      7.198,
-8.649,   -8.649,    -8.649,     -8.649,      -8.649,      -8.649,
-5.542,   -5.542,    -5.542,     -5.542,      -5.542,      -5.542,
-2.611,   -2.611,    -2.611,     -2.611,      -2.611,      -2.611,
5.015,   5.015,    5.015,     5.015,      5.015,      5.015,
9.405,   9.405,    9.405,     9.405,      9.405,      9.405,
5.924,   5.924,    5.924,     5.924,      5.924,      5.924,
3.069,   3.069,    3.069,     3.069,      3.069,      3.069,
-3.359,   -3.359,    -3.359,     -3.359,      -3.359,      -3.359,
-1.939,   -1.939,    -1.939,     -1.939,      -1.939,      -1.939,
-3.634,   -3.634,    -3.634,     -3.634,      -3.634,      -3.634,
4.969,   4.969,    4.969,     4.969,      4.969,      4.969,
2.786,   2.786,    2.786,     2.786,      2.786,      2.786,
0.122,   0.122,    0.122,     0.122,      0.122,      0.122,
-3.374,   -3.374,    -3.374,     -3.374,      -3.374,      -3.374,
-3.382,   -3.382,    -3.382,     -3.382,      -3.382,      -3.382,
-1.397,   -1.397,    -1.397,     -1.397,      -1.397,      -1.397,
0.137,   0.137,    0.137,     0.137,      0.137,      0.137,
6.244,   6.244,    6.244,     6.244,      6.244,      6.244,
7.710,   7.710,    7.710,     7.710,      7.710,      7.710,
7.809,   7.809,    7.809,     7.809,      7.809,      7.809,
3.267,   3.267,    3.267,     3.267,      3.267,      3.267,
0.924,   0.924,    0.924,     0.924,      0.924,      0.924,
0.122,   0.122,    0.122,     0.122,      0.122,      0.122,
-1.214,   -1.214,    -1.214,     -1.214,      -1.214,      -1.214,
-1.687,   -1.687,    -1.687,     -1.687,      -1.687,      -1.687,
-2.176,   -2.176,    -2.176,     -2.176,      -2.176,      -2.176,
-1.718,   -1.718,    -1.718,     -1.718,      -1.718,      -1.718,
-1.542,   -1.542,    -1.542,     -1.542,      -1.542,      -1.542,
1.282,   1.282,    1.282,     1.282,      1.282,      1.282,
4.863,   4.863,    4.863,     4.863,      4.863,      4.863,
7.992,   7.992,    7.992,     7.992,      7.992,      7.992,
6.969,   6.969,    6.969,     6.969,      6.969,      6.969,
4.160,   4.160,    4.160,     4.160,      4.160,      4.160,
1.244,   1.244,    1.244,     1.244,      1.244,      1.244,
-1.412,   -1.412,    -1.412,     -1.412,      -1.412,      -1.412,
-4.130,   -4.130,    -4.130,     -4.130,      -4.130,      -4.130,
-4.427,   -4.427,    -4.427,     -4.427,      -4.427,      -4.427,
-2.023,   -2.023,    -2.023,     -2.023,      -2.023,      -2.023,
1.855,   1.855,    1.855,     1.855,      1.855,      1.855,
4.878,   4.878,    4.878,     4.878,      4.878,      4.878,
5.725,   5.725,    5.725,     5.725,      5.725,      5.725,
5.412,   5.412,    5.412,     5.412,      5.412,      5.412,
3.107,   3.107,    3.107,     3.107,      3.107,      3.107,
1.740,   1.740,    1.740,     1.740,      1.740,      1.740,
0.595,   0.595,    0.595,     0.595,      0.595,      0.595,
0.450,   0.450,    0.450,     0.450,      0.450,      0.450,
-0.634,   -0.634,    -0.634,     -0.634,      -0.634,      -0.634,
-0.450,   -0.450,    -0.450,     -0.450,      -0.450,      -0.450,
-1.061,   -1.061,    -1.061,     -1.061,      -1.061,      -1.061,
1.328,   1.328,    1.328,     1.328,      1.328,      1.328,
2.649,   2.649,    2.649,     2.649,      2.649,      2.649,
4.038,   4.038,    4.038,     4.038,      4.038,      4.038,
4.000,   4.000,    4.000,     4.000,      4.000,      4.000,
3.435,   3.435,    3.435,     3.435,      3.435,      3.435,
1.580,   1.580,    1.580,     1.580,      1.580,      1.580,
-0.718,   -0.718,    -0.718,     -0.718,      -0.718,      -0.718,
-2.107,   -2.107,    -2.107,     -2.107,      -2.107,      -2.107,
-2.504,   -2.504,    -2.504,     -2.504,      -2.504,      -2.504,
-0.221,   -0.221,    -0.221,     -0.221,      -0.221,      -0.221,
1.366,   1.366,    1.366,     1.366,      1.366,      1.366,
4.160,   4.160,    4.160,     4.160,      4.160,      4.160,
4.542,   4.542,    4.542,     4.542,      4.542,      4.542,
5.107,   5.107,    5.107,     5.107,      5.107,      5.107,
4.641,   4.641,    4.641,     4.641,      4.641,      4.641,
3.191,   3.191,    3.191,     3.191,      3.191,      3.191,
0.855,   0.855,    0.855,     0.855,      0.855,      0.855,
-1.237,   -1.237,    -1.237,     -1.237,      -1.237,      -1.237,
-2.672,   -2.672,    -2.672,     -2.672,      -2.672,      -2.672,
-2.534,   -2.534,    -2.534,     -2.534,      -2.534,      -2.534,
-1.573,   -1.573,    -1.573,     -1.573,      -1.573,      -1.573,
-1.939,   -1.939,    -1.939,     -1.939,      -1.939,      -1.939,
2.748,   2.748,    2.748,     2.748,      2.748,      2.748,
4.718,   4.718,    4.718,     4.718,      4.718,      4.718,
6.275,   6.275,    6.275,     6.275,      6.275,      6.275,
5.641,   5.641,    5.641,     5.641,      5.641,      5.641,
3.672,   3.672,    3.672,     3.672,      3.672,      3.672,
0.931,   0.931,    0.931,     0.931,      0.931,      0.931,
-0.573,   -0.573,    -0.573,     -0.573,      -0.573,      -0.573,
-1.618,   -1.618,    -1.618,     -1.618,      -1.618,      -1.618,
-1.084,   -1.084,    -1.084,     -1.084,      -1.084,      -1.084,
-1.137,   -1.137,    -1.137,     -1.137,      -1.137,      -1.137,
-0.282,   -0.282,    -0.282,     -0.282,      -0.282,      -0.282,
0.985,   0.985,    0.985,     0.985,      0.985,      0.985,
2.489,   2.489,    2.489,     2.489,      2.489,      2.489,
3.626,   3.626,    3.626,     3.626,      3.626,      3.626,
3.672,   3.672,    3.672,     3.672,      3.672,      3.672,
4.611,   4.611,    4.611,     4.611,      4.611,      4.611,
2.656,   2.656,    2.656,     2.656,      2.656,      2.656,
1.031,   1.031,    1.031,     1.031,      1.031,      1.031,
-0.153,   -0.153,    -0.153,     -0.153,      -0.153,      -0.153,
-7.588,   -7.588,    -7.588,     -7.588,      -7.588,      -7.588,
-16.573,   -16.573,    -16.573,     -16.573,      -16.573,      -16.573,
-19.344,   -19.344,    -19.344,     -19.344,      -19.344,      -19.344,
-42.359,   -42.359,    -42.359,     -42.359,      -42.359,      -42.359,
-38.817,   -38.817,    -38.817,     -38.817,      -38.817,      -38.817,
-8.000,   -8.000,    -8.000,     -8.000,      -8.000,      -8.000,
12.672,   12.672,    12.672,     12.672,      12.672,      12.672,
17.489,   17.489,    17.489,     17.489,      17.489,      17.489,
29.130,   29.130,    29.130,     29.130,      29.130,      29.130,
38.489,   38.489,    38.489,     38.489,      38.489,      38.489,
21.878,   21.878,    21.878,     21.878,      21.878,      21.878,
6.847,   6.847,    6.847,     6.847,      6.847,      6.847,
4.450,   4.450,    4.450,     4.450,      4.450,      4.450,
-0.099,   -0.099,    -0.099,     -0.099,      -0.099,      -0.099,
-3.260,   -3.260,    -3.260,     -3.260,      -3.260,      -3.260,
-4.107,   -4.107,    -4.107,     -4.107,      -4.107,      -4.107,
-4.901,   -4.901,    -4.901,     -4.901,      -4.901,      -4.901,
-1.053,   -1.053,    -1.053,     -1.053,      -1.053,      -1.053,
1.649,   1.649,    1.649,     1.649,      1.649,      1.649,
5.237,   5.237,    5.237,     5.237,      5.237,      5.237,
4.031,   4.031,    4.031,     4.031,      4.031,      4.031,
6.519,   6.519,    6.519,     6.519,      6.519,      6.519,
4.840,   4.840,    4.840,     4.840,      4.840,      4.840,
4.817,   4.817,    4.817,     4.817,      4.817,      4.817,
4.344,   4.344,    4.344,     4.344,      4.344,      4.344,
5.824,   5.824,    5.824,     5.824,      5.824,      5.824,
2.695,   2.695,    2.695,     2.695,      2.695,      2.695,
0.183,   0.183,    0.183,     0.183,      0.183,      0.183,
-1.656,   -1.656,    -1.656,     -1.656,      -1.656,      -1.656,
-3.870,   -3.870,    -3.870,     -3.870,      -3.870,      -3.870,
-2.595,   -2.595,    -2.595,     -2.595,      -2.595,      -2.595,
-2.557,   -2.557,    -2.557,     -2.557,      -2.557,      -2.557,
-3.763,   -3.763,    -3.763,     -3.763,      -3.763,      -3.763,
-1.092,   -1.092,    -1.092,     -1.092,      -1.092,      -1.092,
0.053,   0.053,    0.053,     0.053,      0.053,      0.053,
-0.176,   -0.176,    -0.176,     -0.176,      -0.176,      -0.176,
-0.427,   -0.427,    -0.427,     -0.427,      -0.427,      -0.427,
-1.168,   -1.168,    -1.168,     -1.168,      -1.168,      -1.168,
-1.267,   -1.267,    -1.267,     -1.267,      -1.267,      -1.267,
-1.656,   -1.656,    -1.656,     -1.656,      -1.656,      -1.656,
-4.840,   -4.840,    -4.840,     -4.840,      -4.840,      -4.840,
-8.557,   -8.557,    -8.557,     -8.557,      -8.557,      -8.557,
-18.802,   -18.802,    -18.802,     -18.802,      -18.802,      -18.802,
-25.137,   -25.137,    -25.137,     -25.137,      -25.137,      -25.137,
-33.473,   -33.473,    -33.473,     -33.473,      -33.473,      -33.473,
-14.786,   -14.786,    -14.786,     -14.786,      -14.786,      -14.786,
5.954,   5.954,    5.954,     5.954,      5.954,      5.954,
12.740,   12.740,    12.740,     12.740,      12.740,      12.740,
25.832,   25.832,    25.832,     25.832,      25.832,      25.832,
23.137,   23.137,    23.137,     23.137,      23.137,      23.137,
21.382,   21.382,    21.382,     21.382,      21.382,      21.382,
23.244,   23.244,    23.244,     23.244,      23.244,      23.244,
14.779,   14.779,    14.779,     14.779,      14.779,      14.779,
3.336,   3.336,    3.336,     3.336,      3.336,      3.336,
-0.405,   -0.405,    -0.405,     -0.405,      -0.405,      -0.405,
-5.015,   -5.015,    -5.015,     -5.015,      -5.015,      -5.015,
-6.374,   -6.374,    -6.374,     -6.374,      -6.374,      -6.374,
-6.611,   -6.611,    -6.611,     -6.611,      -6.611,      -6.611,
-4.885,   -4.885,    -4.885,     -4.885,      -4.885,      -4.885,
-3.878,   -3.878,    -3.878,     -3.878,      -3.878,      -3.878,
1.420,   1.420,    1.420,     1.420,      1.420,      1.420,
4.786,   4.786,    4.786,     4.786,      4.786,      4.786,
7.473,   7.473,    7.473,     7.473,      7.473,      7.473,
9.458,   9.458,    9.458,     9.458,      9.458,      9.458,
10.618,   10.618,    10.618,     10.618,      10.618,      10.618,
10.038,   10.038,    10.038,     10.038,      10.038,      10.038,
16.840,   16.840,    16.840,     16.840,      16.840,      16.840,
10.168,   10.168,    10.168,     10.168,      10.168,      10.168,
-0.901,   -0.901,    -0.901,     -0.901,      -0.901,      -0.901,
-2.679,   -2.679,    -2.679,     -2.679,      -2.679,      -2.679,
-8.336,   -8.336,    -8.336,     -8.336,      -8.336,      -8.336,
-10.313,   -10.313,    -10.313,     -10.313,      -10.313,      -10.313,
-10.038,   -10.038,    -10.038,     -10.038,      -10.038,      -10.038,
-8.290,   -8.290,    -8.290,     -8.290,      -8.290,      -8.290,
-7.603,   -7.603,    -7.603,     -7.603,      -7.603,      -7.603,
-7.092,   -7.092,    -7.092,     -7.092,      -7.092,      -7.092,
-8.504,   -8.504,    -8.504,     -8.504,      -8.504,      -8.504,
-9.359,   -9.359,    -9.359,     -9.359,      -9.359,      -9.359,
-9.427,   -9.427,    -9.427,     -9.427,      -9.427,      -9.427,
-4.763,   -4.763,    -4.763,     -4.763,      -4.763,      -4.763,
2.947,   2.947,    2.947,     2.947,      2.947,      2.947,
8.290,   8.290,    8.290,     8.290,      8.290,      8.290,
13.191,   13.191,    13.191,     13.191,      13.191,      13.191,
12.191,   12.191,    12.191,     12.191,      12.191,      12.191,
9.435,   9.435,    9.435,     9.435,      9.435,      9.435,
2.183,   2.183,    2.183,     2.183,      2.183,      2.183,
-2.443,   -2.443,    -2.443,     -2.443,      -2.443,      -2.443,
-3.763,   -3.763,    -3.763,     -3.763,      -3.763,      -3.763,
-1.481,   -1.481,    -1.481,     -1.481,      -1.481,      -1.481,
3.496,   3.496,    3.496,     3.496,      3.496,      3.496,
7.069,   7.069,    7.069,     7.069,      7.069,      7.069,
9.046,   9.046,    9.046,     9.046,      9.046,      9.046,
9.412,   9.412,    9.412,     9.412,      9.412,      9.412,
8.557,   8.557,    8.557,     8.557,      8.557,      8.557,
7.863,   7.863,    7.863,     7.863,      7.863,      7.863,
5.405,   5.405,    5.405,     5.405,      5.405,      5.405,
4.000,   4.000,    4.000,     4.000,      4.000,      4.000,
0.031,   0.031,    0.031,     0.031,      0.031,      0.031,
-0.130,   -0.130,    -0.130,     -0.130,      -0.130,      -0.130,
-4.466,   -4.466,    -4.466,     -4.466,      -4.466,      -4.466,
-5.824,   -5.824,    -5.824,     -5.824,      -5.824,      -5.824,
-2.511,   -2.511,    -2.511,     -2.511,      -2.511,      -2.511,
0.718,   0.718,    0.718,     0.718,      0.718,      0.718,
4.634,   4.634,    4.634,     4.634,      4.634,      4.634,
7.710,   7.710,    7.710,     7.710,      7.710,      7.710,
8.328,   8.328,    8.328,     8.328,      8.328,      8.328,
6.183,   6.183,    6.183,     6.183,      6.183,      6.183,
2.901,   2.901,    2.901,     2.901,      2.901,      2.901,
-0.679,   -0.679,    -0.679,     -0.679,      -0.679,      -0.679,
-1.962,   -1.962,    -1.962,     -1.962,      -1.962,      -1.962,
-7.366,   -7.366,    -7.366,     -7.366,      -7.366,      -7.366,
-11.145,   -11.145,    -11.145,     -11.145,      -11.145,      -11.145,
-15.366,   -15.366,    -15.366,     -15.366,      -15.366,      -15.366,
-20.695,   -20.695,    -20.695,     -20.695,      -20.695,      -20.695,
-26.260,   -26.260,    -26.260,     -26.260,      -26.260,      -26.260,
-29.908,   -29.908,    -29.908,     -29.908,      -29.908,      -29.908,
-18.069,   -18.069,    -18.069,     -18.069,      -18.069,      -18.069,
1.802,   1.802,    1.802,     1.802,      1.802,      1.802,
21.443,   21.443,    21.443,     21.443,      21.443,      21.443,
27.733,   27.733,    27.733,     27.733,      27.733,      27.733,
22.313,   22.313,    22.313,     22.313,      22.313,      22.313,
13.725,   13.725,    13.725,     13.725,      13.725,      13.725,
4.992,   4.992,    4.992,     4.992,      4.992,      4.992,
-4.321,   -4.321,    -4.321,     -4.321,      -4.321,      -4.321,
-5.939,   -5.939,    -5.939,     -5.939,      -5.939,      -5.939,
-1.969,   -1.969,    -1.969,     -1.969,      -1.969,      -1.969,
6.649,   6.649,    6.649,     6.649,      6.649,      6.649,
17.130,   17.130,    17.130,     17.130,      17.130,      17.130,
21.229,   21.229,    21.229,     21.229,      21.229,      21.229,
16.305,   16.305,    16.305,     16.305,      16.305,      16.305,
8.282,   8.282,    8.282,     8.282,      8.282,      8.282,
1.260,   1.260,    1.260,     1.260,      1.260,      1.260,
-1.038,   -1.038,    -1.038,     -1.038,      -1.038,      -1.038,
-1.840,   -1.840,    -1.840,     -1.840,      -1.840,      -1.840,
-2.031,   -2.031,    -2.031,     -2.031,      -2.031,      -2.031,
-3.679,   -3.679,    -3.679,     -3.679,      -3.679,      -3.679,
-4.382,   -4.382,    -4.382,     -4.382,      -4.382,      -4.382,
-3.145,   -3.145,    -3.145,     -3.145,      -3.145,      -3.145,
-0.725,   -0.725,    -0.725,     -0.725,      -0.725,      -0.725,
2.939,   2.939,    2.939,     2.939,      2.939,      2.939,
5.290,   5.290,    5.290,     5.290,      5.290,      5.290,
4.450,   4.450,    4.450,     4.450,      4.450,      4.450,
